product_id,product_name,sku,category,brand,price,discount_percent,stock_quantity,description,rating,is_active,created_at
6842,Camera Model 675,SKU-106842,Cameras,Acer,2154,6,84,Camera Model 675 by Acer,3.5,TRUE,2023-10-25T07:11:55.239
6843,Tablet Model 240,SKU-106843,Tablets,Apple,957,17,586,Tablet Model 240 by Apple,3.4,TRUE,2023-05-27T07:11:55.239
6844,Printer Model 298,SKU-106844,Office Equipment,Samsung,478,30,695,Printer Model 298 by Samsung,2.4,TRUE,2024-04-19T07:11:55.239
6845,Keyboard Model 499,SKU-106845,Computer Accessories,Dell,277,17,357,Keyboard Model 499 by Dell,4.4,TRUE,2024-05-15T07:11:55.239
6846,Tablet Model 963,SKU-106846,Tablets,Dell,1087,3,945,Tablet Model 963 by Dell,2.2,TRUE,2025-01-24T07:11:55.239
6847,Headphone Model 678,SKU-106847,Audio,Apple,98,29,880,Headphone Model 678 by Apple,3,TRUE,2025-03-24T07:11:55.239
6848,Laptop Model 883,SKU-106848,Laptops,Sony,806,30,900,Laptop Model 883 by Sony,4.8,TRUE,2025-12-11T07:11:55.239
6849,Headphone Model 551,SKU-106849,Audio,Lenovo,121,5,469,Headphone Model 551 by Lenovo,2,TRUE,2023-06-11T07:11:55.239
6850,Mouse Model 554,SKU-106850,Computer Accessories,Lenovo,198,16,514,Mouse Model 554 by Lenovo,4,TRUE,2024-05-29T07:11:55.239
6851,Camera Model 304,SKU-106851,Cameras,Dell,1993,14,899,Camera Model 304 by Dell,3.7,TRUE,2025-08-22T07:11:55.239
6852,Smart Watch Model 738,SKU-106852,Wearables,Logitech,712,39,136,Smart Watch Model 738 by Logitech,4.7,TRUE,2024-07-13T07:11:55.239
6853,Keyboard Model 849,SKU-106853,Computer Accessories,HP,131,4,450,Keyboard Model 849 by HP,2.6,TRUE,2025-08-12T07:11:55.239
6854,Monitor Model 291,SKU-106854,Computer Accessories,Sony,305,5,272,Monitor Model 291 by Sony,4.1,TRUE,2024-06-12T07:11:55.239
6855,Smartphone Model 770,SKU-106855,Mobile Phones,Apple,1386,26,283,Smartphone Model 770 by Apple,3.9,TRUE,2023-08-27T07:11:55.239
6856,Keyboard Model 597,SKU-106856,Computer Accessories,HP,327,2,49,Keyboard Model 597 by HP,2.7,TRUE,2025-03-29T07:11:55.239
6857,Smart Watch Model 969,SKU-106857,Wearables,Apple,712,20,718,Smart Watch Model 969 by Apple,2.8,TRUE,2023-11-05T07:11:55.239
6858,Tablet Model 512,SKU-106858,Tablets,HP,901,23,842,Tablet Model 512 by HP,1.5,TRUE,2023-06-12T07:11:55.239
6859,Smartphone Model 611,SKU-106859,Mobile Phones,Acer,526,14,117,Smartphone Model 611 by Acer,2.2,TRUE,2024-07-23T07:11:55.239
6860,Camera Model 509,SKU-106860,Cameras,Apple,657,4,634,Camera Model 509 by Apple,2,TRUE,2025-03-16T07:11:55.239
6861,Mouse Model 715,SKU-106861,Computer Accessories,Dell,135,32,108,Mouse Model 715 by Dell,4,TRUE,2025-09-26T07:11:55.239
6862,Printer Model 623,SKU-106862,Office Equipment,HP,886,38,149,Printer Model 623 by HP,4.6,TRUE,2024-03-16T07:11:55.239
6863,Camera Model 735,SKU-106863,Cameras,Xiaomi,2158,17,374,Camera Model 735 by Xiaomi,2.3,TRUE,2024-06-06T07:11:55.239
6864,Tablet Model 899,SKU-106864,Tablets,Samsung,268,4,536,Tablet Model 899 by Samsung,1.3,TRUE,2025-05-28T07:11:55.239
6865,Keyboard Model 570,SKU-106865,Computer Accessories,Asus,87,30,147,Keyboard Model 570 by Asus,2,TRUE,2024-03-22T07:11:55.239
6866,Laptop Model 558,SKU-106866,Laptops,Apple,1782,37,636,Laptop Model 558 by Apple,4.4,TRUE,2024-12-31T07:11:55.239
6867,Mouse Model 469,SKU-106867,Computer Accessories,Samsung,222,31,680,Mouse Model 469 by Samsung,3.3,TRUE,2025-03-26T07:11:55.239
6868,Monitor Model 848,SKU-106868,Computer Accessories,Xiaomi,204,33,682,Monitor Model 848 by Xiaomi,5,TRUE,2025-09-21T07:11:55.239
6869,Smartphone Model 446,SKU-106869,Mobile Phones,Sony,1357,18,709,Smartphone Model 446 by Sony,1.8,TRUE,2025-10-05T07:11:55.239
6870,Laptop Model 874,SKU-106870,Laptops,Logitech,1491,45,207,Laptop Model 874 by Logitech,2.6,TRUE,2024-08-22T07:11:55.239
6871,Camera Model 467,SKU-106871,Cameras,HP,1394,25,975,Camera Model 467 by HP,3.8,TRUE,2024-08-02T07:11:55.239
6872,Tablet Model 328,SKU-106872,Tablets,Samsung,940,15,166,Tablet Model 328 by Samsung,3.6,TRUE,2025-03-26T07:11:55.239
6873,Printer Model 695,SKU-106873,Office Equipment,Apple,209,23,664,Printer Model 695 by Apple,4,TRUE,2025-07-31T07:11:55.239
6874,Camera Model 345,SKU-106874,Cameras,HP,943,39,160,Camera Model 345 by HP,1.4,TRUE,2024-07-22T07:11:55.239
6875,Headphone Model 441,SKU-106875,Audio,Lenovo,188,48,62,Headphone Model 441 by Lenovo,3.4,TRUE,2025-03-19T07:11:55.239
6876,Printer Model 280,SKU-106876,Office Equipment,Logitech,531,14,759,Printer Model 280 by Logitech,3.8,TRUE,2024-01-11T07:11:55.239
6877,Tablet Model 532,SKU-106877,Tablets,Apple,531,36,440,Tablet Model 532 by Apple,2.2,TRUE,2024-09-18T07:11:55.239
6878,Tablet Model 857,SKU-106878,Tablets,Lenovo,601,15,721,Tablet Model 857 by Lenovo,3.9,TRUE,2023-06-14T07:11:55.239
6879,Smart Watch Model 629,SKU-106879,Wearables,Samsung,504,1,380,Smart Watch Model 629 by Samsung,4.4,TRUE,2023-09-03T07:11:55.239
6880,Laptop Model 659,SKU-106880,Laptops,Logitech,2816,15,563,Laptop Model 659 by Logitech,4.3,TRUE,2023-07-20T07:11:55.239
6881,Smart Watch Model 991,SKU-106881,Wearables,Samsung,273,28,102,Smart Watch Model 991 by Samsung,4.3,TRUE,2024-09-07T07:11:55.239
6882,Smartphone Model 687,SKU-106882,Mobile Phones,Lenovo,725,15,178,Smartphone Model 687 by Lenovo,4.9,FALSE,2024-11-19T07:11:55.241
6883,Laptop Model 177,SKU-106883,Laptops,Lenovo,1464,0,525,Laptop Model 177 by Lenovo,4.5,TRUE,2024-12-19T07:11:55.241
6884,Camera Model 868,SKU-106884,Cameras,Dell,2272,13,35,Camera Model 868 by Dell,1.2,FALSE,2023-11-11T07:11:55.241
6885,Laptop Model 579,SKU-106885,Laptops,Logitech,1393,28,353,Laptop Model 579 by Logitech,2.2,TRUE,2024-08-25T07:11:55.241
6886,Smart Watch Model 308,SKU-106886,Wearables,HP,626,40,486,Smart Watch Model 308 by HP,1.8,TRUE,2026-01-24T07:11:55.241
6887,Smart Watch Model 688,SKU-106887,Wearables,Xiaomi,459,0,735,Smart Watch Model 688 by Xiaomi,4.9,TRUE,2023-08-21T07:11:55.241
6888,Smart Watch Model 994,SKU-106888,Wearables,Logitech,511,40,747,Smart Watch Model 994 by Logitech,1.3,TRUE,2025-11-03T07:11:55.241
6889,Smart Watch Model 108,SKU-106889,Wearables,Xiaomi,268,11,894,Smart Watch Model 108 by Xiaomi,1.1,TRUE,2023-07-16T07:11:55.241
6890,Smart Watch Model 299,SKU-106890,Wearables,Sony,672,2,77,Smart Watch Model 299 by Sony,2.5,TRUE,2023-09-01T07:11:55.241
6891,Keyboard Model 642,SKU-106891,Computer Accessories,Asus,169,43,483,Keyboard Model 642 by Asus,1.5,TRUE,2025-11-30T07:11:55.241
6892,Laptop Model 467,SKU-106892,Laptops,HP,1911,28,632,Laptop Model 467 by HP,2.2,TRUE,2023-07-07T07:11:55.241
6893,Camera Model 380,SKU-106893,Cameras,Lenovo,2012,17,487,Camera Model 380 by Lenovo,2.6,TRUE,2025-12-30T07:11:55.241
6894,Laptop Model 326,SKU-106894,Laptops,Samsung,937,22,620,Laptop Model 326 by Samsung,2.2,TRUE,2025-12-05T07:11:55.241
6895,Camera Model 778,SKU-106895,Cameras,Samsung,1605,43,540,Camera Model 778 by Samsung,1.9,TRUE,2025-02-09T07:11:55.241
6896,Printer Model 450,SKU-106896,Office Equipment,Acer,306,15,712,Printer Model 450 by Acer,4.8,TRUE,2024-01-17T07:11:55.241
6897,Printer Model 811,SKU-106897,Office Equipment,HP,248,26,533,Printer Model 811 by HP,4.2,TRUE,2023-11-04T07:11:55.241
6898,Monitor Model 519,SKU-106898,Computer Accessories,Acer,31,3,848,Monitor Model 519 by Acer,3.3,TRUE,2023-06-28T07:11:55.241
6899,Mouse Model 862,SKU-106899,Computer Accessories,Samsung,288,16,768,Mouse Model 862 by Samsung,2.5,TRUE,2025-03-31T07:11:55.241
6900,Printer Model 945,SKU-106900,Office Equipment,Xiaomi,385,26,564,Printer Model 945 by Xiaomi,2.9,TRUE,2025-10-08T07:11:55.241
6901,Laptop Model 704,SKU-106901,Laptops,Samsung,1063,5,563,Laptop Model 704 by Samsung,2,TRUE,2025-01-20T07:11:55.241
6902,Monitor Model 556,SKU-106902,Computer Accessories,Apple,274,9,514,Monitor Model 556 by Apple,4.6,TRUE,2023-06-12T07:11:55.241
6903,Monitor Model 965,SKU-106903,Computer Accessories,Sony,207,39,672,Monitor Model 965 by Sony,1.3,TRUE,2025-09-02T07:11:55.241
6904,Monitor Model 453,SKU-106904,Computer Accessories,Sony,114,13,122,Monitor Model 453 by Sony,4.6,TRUE,2025-08-01T07:11:55.241
6905,Mouse Model 762,SKU-106905,Computer Accessories,Apple,322,36,193,Mouse Model 762 by Apple,3.8,TRUE,2025-05-25T07:11:55.241
6906,Smartphone Model 747,SKU-106906,Mobile Phones,Apple,1175,25,700,Smartphone Model 747 by Apple,3.6,TRUE,2024-11-30T07:11:55.241
6907,Printer Model 158,SKU-106907,Office Equipment,Samsung,347,15,790,Printer Model 158 by Samsung,1.1,TRUE,2025-07-29T07:11:55.241
6908,Keyboard Model 726,SKU-106908,Computer Accessories,Dell,290,4,143,Keyboard Model 726 by Dell,3.7,TRUE,2024-12-27T07:11:55.241
6909,Camera Model 198,SKU-106909,Cameras,Asus,1115,37,832,Camera Model 198 by Asus,4.5,TRUE,2024-03-16T07:11:55.241
6910,Keyboard Model 974,SKU-106910,Computer Accessories,Dell,282,30,530,Keyboard Model 974 by Dell,1.4,TRUE,2025-12-14T07:11:55.241
6911,Smartphone Model 814,SKU-106911,Mobile Phones,HP,1033,31,483,Smartphone Model 814 by HP,2.5,TRUE,2023-05-03T07:11:55.241
6912,Tablet Model 946,SKU-106912,Tablets,Apple,965,6,632,Tablet Model 946 by Apple,3.2,TRUE,2023-08-14T07:11:55.241
6913,Mouse Model 987,SKU-106913,Computer Accessories,Xiaomi,36,14,329,Mouse Model 987 by Xiaomi,2.9,FALSE,2024-03-15T07:11:55.241
6914,Smartphone Model 810,SKU-106914,Mobile Phones,Apple,708,10,276,Smartphone Model 810 by Apple,1.5,TRUE,2025-10-07T07:11:55.241
6915,Monitor Model 493,SKU-106915,Computer Accessories,HP,127,33,298,Monitor Model 493 by HP,3.6,TRUE,2024-08-18T07:11:55.241
6916,Smart Watch Model 884,SKU-106916,Wearables,Acer,462,10,248,Smart Watch Model 884 by Acer,4.4,TRUE,2023-05-03T07:11:55.241
6917,Monitor Model 669,SKU-106917,Computer Accessories,Dell,247,20,412,Monitor Model 669 by Dell,2.3,TRUE,2024-04-22T07:11:55.241
6918,Camera Model 842,SKU-106918,Cameras,Acer,2109,21,200,Camera Model 842 by Acer,2.4,TRUE,2024-06-28T07:11:55.241
6919,Camera Model 422,SKU-106919,Cameras,Lenovo,1440,2,509,Camera Model 422 by Lenovo,1.6,TRUE,2023-10-04T07:11:55.241
6920,Laptop Model 661,SKU-106920,Laptops,Apple,687,36,900,Laptop Model 661 by Apple,1.5,FALSE,2025-01-18T07:11:55.241
6921,Monitor Model 912,SKU-106921,Computer Accessories,Apple,30,9,287,Monitor Model 912 by Apple,4.6,TRUE,2025-02-09T07:11:55.241
6922,Smart Watch Model 231,SKU-106922,Wearables,Xiaomi,151,43,268,Smart Watch Model 231 by Xiaomi,1.8,TRUE,2023-12-29T07:11:55.241
6923,Headphone Model 332,SKU-106923,Audio,Apple,442,46,194,Headphone Model 332 by Apple,2.7,TRUE,2024-11-18T07:11:55.241
6924,Headphone Model 212,SKU-106924,Audio,Xiaomi,151,29,908,Headphone Model 212 by Xiaomi,3.1,TRUE,2023-05-06T07:11:55.241
6925,Mouse Model 490,SKU-106925,Computer Accessories,HP,214,6,101,Mouse Model 490 by HP,1.2,TRUE,2024-03-30T07:11:55.241
6926,Keyboard Model 643,SKU-106926,Computer Accessories,Dell,139,37,785,Keyboard Model 643 by Dell,2,TRUE,2023-08-18T07:11:55.241
6927,Monitor Model 708,SKU-106927,Computer Accessories,Asus,38,26,35,Monitor Model 708 by Asus,2,TRUE,2025-10-30T07:11:55.241
6928,Laptop Model 272,SKU-106928,Laptops,HP,1741,35,531,Laptop Model 272 by HP,4.3,TRUE,2025-03-12T07:11:55.241
6929,Smartphone Model 987,SKU-106929,Mobile Phones,Lenovo,1305,13,63,Smartphone Model 987 by Lenovo,3,TRUE,2025-05-25T07:11:55.241
6930,Keyboard Model 611,SKU-106930,Computer Accessories,Logitech,286,37,740,Keyboard Model 611 by Logitech,3.1,TRUE,2024-12-14T07:11:55.241
6931,Headphone Model 516,SKU-106931,Audio,Dell,206,4,544,Headphone Model 516 by Dell,1.4,TRUE,2024-08-29T07:11:55.241
6932,Printer Model 704,SKU-106932,Office Equipment,Samsung,309,22,255,Printer Model 704 by Samsung,2.1,TRUE,2024-04-04T07:11:55.241
6933,Headphone Model 747,SKU-106933,Audio,Samsung,112,31,67,Headphone Model 747 by Samsung,3.4,TRUE,2025-06-02T07:11:55.241
6934,Laptop Model 782,SKU-106934,Laptops,Xiaomi,1305,2,886,Laptop Model 782 by Xiaomi,3.2,TRUE,2025-03-20T07:11:55.241
6935,Camera Model 199,SKU-106935,Cameras,Asus,1648,6,417,Camera Model 199 by Asus,2.8,TRUE,2023-12-27T07:11:55.241
6936,Keyboard Model 906,SKU-106936,Computer Accessories,Xiaomi,157,14,11,Keyboard Model 906 by Xiaomi,3.4,TRUE,2025-03-10T07:11:55.241
6937,Headphone Model 738,SKU-106937,Audio,Asus,335,44,640,Headphone Model 738 by Asus,2,TRUE,2025-05-30T07:11:55.241
6938,Headphone Model 868,SKU-106938,Audio,Samsung,262,19,899,Headphone Model 868 by Samsung,4,TRUE,2023-10-30T07:11:55.241
6939,Headphone Model 472,SKU-106939,Audio,Asus,358,41,804,Headphone Model 472 by Asus,1.4,TRUE,2023-10-04T07:11:55.241
6940,Smartphone Model 632,SKU-106940,Mobile Phones,Apple,1409,21,249,Smartphone Model 632 by Apple,1,TRUE,2025-10-17T07:11:55.241
6941,Laptop Model 500,SKU-106941,Laptops,HP,2139,36,419,Laptop Model 500 by HP,4.9,TRUE,2024-12-21T07:11:55.241
6942,Laptop Model 925,SKU-106942,Laptops,Logitech,1113,12,271,Laptop Model 925 by Logitech,4.1,TRUE,2024-11-15T07:11:55.241
6943,Tablet Model 589,SKU-106943,Tablets,Xiaomi,615,45,328,Tablet Model 589 by Xiaomi,3.5,TRUE,2024-07-31T07:11:55.241
6944,Headphone Model 136,SKU-106944,Audio,Sony,440,14,85,Headphone Model 136 by Sony,1.6,TRUE,2026-01-18T07:11:55.241
6945,Laptop Model 682,SKU-106945,Laptops,Dell,2508,39,192,Laptop Model 682 by Dell,1.3,TRUE,2023-05-05T07:11:55.241
6946,Camera Model 867,SKU-106946,Cameras,Sony,647,33,52,Camera Model 867 by Sony,1.7,FALSE,2025-04-18T07:11:55.241
6947,Mouse Model 900,SKU-106947,Computer Accessories,HP,113,9,820,Mouse Model 900 by HP,1.3,TRUE,2023-05-25T07:11:55.241
6948,Laptop Model 200,SKU-106948,Laptops,Sony,1732,40,619,Laptop Model 200 by Sony,1.4,TRUE,2023-12-13T07:11:55.241
6949,Smart Watch Model 861,SKU-106949,Wearables,Samsung,480,4,432,Smart Watch Model 861 by Samsung,3.5,TRUE,2025-01-06T07:11:55.241
6950,Headphone Model 810,SKU-106950,Audio,HP,362,44,609,Headphone Model 810 by HP,4.9,TRUE,2025-11-12T07:11:55.241
6951,Headphone Model 994,SKU-106951,Audio,Xiaomi,187,0,448,Headphone Model 994 by Xiaomi,1.6,TRUE,2025-01-28T07:11:55.241
6952,Laptop Model 635,SKU-106952,Laptops,Asus,3015,13,17,Laptop Model 635 by Asus,3,TRUE,2024-02-17T07:11:55.241
6953,Headphone Model 305,SKU-106953,Audio,Lenovo,130,12,995,Headphone Model 305 by Lenovo,2.4,TRUE,2026-01-20T07:11:55.241
6954,Mouse Model 668,SKU-106954,Computer Accessories,Samsung,124,14,749,Mouse Model 668 by Samsung,4.9,TRUE,2025-01-24T07:11:55.241
6955,Monitor Model 256,SKU-106955,Computer Accessories,Apple,252,44,319,Monitor Model 256 by Apple,4.2,TRUE,2025-02-02T07:11:55.241
6956,Tablet Model 918,SKU-106956,Tablets,Samsung,892,13,640,Tablet Model 918 by Samsung,1.6,TRUE,2023-05-25T07:11:55.241
6957,Smartphone Model 766,SKU-106957,Mobile Phones,HP,714,4,98,Smartphone Model 766 by HP,3,TRUE,2025-02-03T07:11:55.241
6958,Smart Watch Model 304,SKU-106958,Wearables,Xiaomi,656,47,985,Smart Watch Model 304 by Xiaomi,2.1,TRUE,2023-12-22T07:11:55.241
6959,Monitor Model 883,SKU-106959,Computer Accessories,Samsung,137,3,869,Monitor Model 883 by Samsung,4.6,TRUE,2025-08-22T07:11:55.241
6960,Laptop Model 366,SKU-106960,Laptops,Dell,2744,12,421,Laptop Model 366 by Dell,3.3,TRUE,2024-04-16T07:11:55.241
6961,Smartphone Model 678,SKU-106961,Mobile Phones,Dell,353,22,220,Smartphone Model 678 by Dell,4.6,TRUE,2024-11-05T07:11:55.241
6962,Smart Watch Model 392,SKU-106962,Wearables,Dell,199,40,988,Smart Watch Model 392 by Dell,2.3,TRUE,2025-12-26T07:11:55.241
6963,Tablet Model 436,SKU-106963,Tablets,Xiaomi,605,36,851,Tablet Model 436 by Xiaomi,2.3,TRUE,2024-06-23T07:11:55.241
6964,Monitor Model 799,SKU-106964,Computer Accessories,Lenovo,96,42,53,Monitor Model 799 by Lenovo,1.6,TRUE,2023-09-02T07:11:55.241
6965,Mouse Model 728,SKU-106965,Computer Accessories,Apple,135,1,898,Mouse Model 728 by Apple,4.2,TRUE,2024-08-09T07:11:55.241
6966,Headphone Model 395,SKU-106966,Audio,Lenovo,122,42,223,Headphone Model 395 by Lenovo,4.5,TRUE,2023-09-21T07:11:55.241
6967,Headphone Model 335,SKU-106967,Audio,Sony,172,42,741,Headphone Model 335 by Sony,3.6,TRUE,2024-06-12T07:11:55.241
6968,Smart Watch Model 527,SKU-106968,Wearables,Lenovo,385,26,455,Smart Watch Model 527 by Lenovo,4.6,TRUE,2024-07-22T07:11:55.241
6969,Monitor Model 706,SKU-106969,Computer Accessories,Acer,289,8,601,Monitor Model 706 by Acer,3.5,TRUE,2025-06-08T07:11:55.241
6970,Tablet Model 856,SKU-106970,Tablets,Apple,512,45,49,Tablet Model 856 by Apple,2.3,TRUE,2026-01-06T07:11:55.241
6971,Camera Model 314,SKU-106971,Cameras,Logitech,716,47,949,Camera Model 314 by Logitech,4.6,FALSE,2024-11-04T07:11:55.241
6972,Tablet Model 966,SKU-106972,Tablets,HP,999,49,186,Tablet Model 966 by HP,3.9,TRUE,2024-03-22T07:11:55.241
6973,Headphone Model 389,SKU-106973,Audio,Logitech,363,13,123,Headphone Model 389 by Logitech,4.9,TRUE,2024-05-02T07:11:55.241
6974,Laptop Model 507,SKU-106974,Laptops,Apple,1300,3,453,Laptop Model 507 by Apple,3.6,TRUE,2024-12-15T07:11:55.241
6975,Keyboard Model 354,SKU-106975,Computer Accessories,Lenovo,297,26,767,Keyboard Model 354 by Lenovo,4.8,TRUE,2023-08-26T07:11:55.241
6976,Laptop Model 922,SKU-106976,Laptops,HP,1357,46,630,Laptop Model 922 by HP,3,TRUE,2025-09-16T07:11:55.241
6977,Headphone Model 526,SKU-106977,Audio,Xiaomi,250,32,385,Headphone Model 526 by Xiaomi,3.8,TRUE,2024-05-06T07:11:55.241
6978,Headphone Model 974,SKU-106978,Audio,Logitech,270,43,7,Headphone Model 974 by Logitech,1.6,TRUE,2025-04-10T07:11:55.241
6979,Smartphone Model 263,SKU-106979,Mobile Phones,Dell,647,13,968,Smartphone Model 263 by Dell,4.8,TRUE,2024-02-06T07:11:55.241
6980,Smartphone Model 782,SKU-106980,Mobile Phones,Samsung,1116,26,152,Smartphone Model 782 by Samsung,1.4,TRUE,2024-03-30T07:11:55.241
6981,Headphone Model 657,SKU-106981,Audio,Apple,240,9,545,Headphone Model 657 by Apple,4.7,TRUE,2025-03-10T07:11:55.241
6982,Headphone Model 404,SKU-106982,Audio,Dell,180,47,822,Headphone Model 404 by Dell,3.5,TRUE,2024-09-21T07:11:55.241
6983,Printer Model 546,SKU-106983,Office Equipment,Xiaomi,469,32,213,Printer Model 546 by Xiaomi,3.9,TRUE,2024-08-25T07:11:55.241
6984,Camera Model 627,SKU-106984,Cameras,Lenovo,1485,29,334,Camera Model 627 by Lenovo,3.8,TRUE,2025-09-27T07:11:55.241
6985,Camera Model 758,SKU-106985,Cameras,Samsung,1282,34,496,Camera Model 758 by Samsung,3.5,TRUE,2024-01-14T07:11:55.241
6986,Mouse Model 902,SKU-106986,Computer Accessories,Xiaomi,51,5,228,Mouse Model 902 by Xiaomi,1.6,TRUE,2025-04-28T07:11:55.241
6987,Tablet Model 298,SKU-106987,Tablets,Logitech,865,25,916,Tablet Model 298 by Logitech,4.2,TRUE,2024-12-29T07:11:55.241
6988,Tablet Model 535,SKU-106988,Tablets,Asus,821,19,337,Tablet Model 535 by Asus,3.2,TRUE,2023-05-10T07:11:55.241
6989,Keyboard Model 752,SKU-106989,Computer Accessories,Dell,191,9,683,Keyboard Model 752 by Dell,3.7,TRUE,2025-04-14T07:11:55.241
6990,Smart Watch Model 137,SKU-106990,Wearables,Dell,511,33,776,Smart Watch Model 137 by Dell,3.7,TRUE,2026-01-20T07:11:55.241
6991,Laptop Model 253,SKU-106991,Laptops,Asus,2318,10,881,Laptop Model 253 by Asus,4.9,TRUE,2024-09-06T07:11:55.241
6992,Printer Model 547,SKU-106992,Office Equipment,Asus,194,46,89,Printer Model 547 by Asus,1.8,TRUE,2024-06-14T07:11:55.241
6993,Tablet Model 950,SKU-106993,Tablets,HP,989,37,160,Tablet Model 950 by HP,3.4,TRUE,2025-04-09T07:11:55.241
6994,Smart Watch Model 897,SKU-106994,Wearables,Logitech,564,46,308,Smart Watch Model 897 by Logitech,2.8,TRUE,2025-09-30T07:11:55.241
6995,Camera Model 932,SKU-106995,Cameras,Asus,1319,33,495,Camera Model 932 by Asus,1.5,TRUE,2024-07-11T07:11:55.241
6996,Monitor Model 839,SKU-106996,Computer Accessories,Dell,274,2,587,Monitor Model 839 by Dell,4.8,FALSE,2024-05-30T07:11:55.241
6997,Smartphone Model 905,SKU-106997,Mobile Phones,HP,1273,44,492,Smartphone Model 905 by HP,3.5,TRUE,2025-05-20T07:11:55.241
6998,Keyboard Model 536,SKU-106998,Computer Accessories,Acer,87,29,131,Keyboard Model 536 by Acer,4.4,TRUE,2025-01-30T07:11:55.241
6999,Mouse Model 874,SKU-106999,Computer Accessories,Dell,173,43,425,Mouse Model 874 by Dell,3.9,TRUE,2023-09-19T07:11:55.241
7000,Smartphone Model 221,SKU-107000,Mobile Phones,Sony,695,29,199,Smartphone Model 221 by Sony,1.4,TRUE,2024-01-12T07:11:55.241
7001,Tablet Model 308,SKU-107001,Tablets,Logitech,368,16,616,Tablet Model 308 by Logitech,4,TRUE,2024-08-18T07:11:55.241
7002,Headphone Model 880,SKU-107002,Audio,Xiaomi,183,18,90,Headphone Model 880 by Xiaomi,4.3,TRUE,2025-09-23T07:11:55.241
7003,Printer Model 108,SKU-107003,Office Equipment,Logitech,190,4,685,Printer Model 108 by Logitech,1.2,TRUE,2025-02-17T07:11:55.241
7004,Laptop Model 416,SKU-107004,Laptops,Samsung,1696,42,14,Laptop Model 416 by Samsung,4.2,TRUE,2025-04-18T07:11:55.241
7005,Headphone Model 539,SKU-107005,Audio,Asus,153,12,180,Headphone Model 539 by Asus,1.9,TRUE,2024-06-05T07:11:55.241
7006,Laptop Model 739,SKU-107006,Laptops,Dell,808,22,152,Laptop Model 739 by Dell,1.7,TRUE,2023-10-13T07:11:55.241
7007,Headphone Model 393,SKU-107007,Audio,Asus,423,25,925,Headphone Model 393 by Asus,1.7,TRUE,2023-08-15T07:11:55.241
7008,Monitor Model 999,SKU-107008,Computer Accessories,Lenovo,199,24,48,Monitor Model 999 by Lenovo,1.2,TRUE,2023-06-11T07:11:55.241
7009,Headphone Model 851,SKU-107009,Audio,Samsung,362,1,887,Headphone Model 851 by Samsung,1.3,TRUE,2025-10-12T07:11:55.241
7010,Mouse Model 800,SKU-107010,Computer Accessories,Sony,322,13,432,Mouse Model 800 by Sony,3.7,FALSE,2024-05-27T07:11:55.241
7011,Tablet Model 461,SKU-107011,Tablets,Sony,700,29,875,Tablet Model 461 by Sony,1.7,TRUE,2024-01-05T07:11:55.241
7012,Monitor Model 287,SKU-107012,Computer Accessories,Apple,268,36,642,Monitor Model 287 by Apple,1.9,TRUE,2024-05-21T07:11:55.241
7013,Headphone Model 331,SKU-107013,Audio,Sony,210,20,506,Headphone Model 331 by Sony,2.5,TRUE,2024-09-30T07:11:55.241
7014,Tablet Model 556,SKU-107014,Tablets,Asus,805,30,155,Tablet Model 556 by Asus,1.8,TRUE,2024-03-02T07:11:55.241
7015,Smartphone Model 495,SKU-107015,Mobile Phones,Logitech,1166,26,230,Smartphone Model 495 by Logitech,3.1,TRUE,2024-07-10T07:11:55.241
7016,Mouse Model 993,SKU-107016,Computer Accessories,Sony,160,47,638,Mouse Model 993 by Sony,3.7,TRUE,2025-02-04T07:11:55.241
7017,Tablet Model 404,SKU-107017,Tablets,Dell,953,7,624,Tablet Model 404 by Dell,1.4,TRUE,2025-10-09T07:11:55.241
7018,Smartphone Model 165,SKU-107018,Mobile Phones,Samsung,1446,36,739,Smartphone Model 165 by Samsung,3.4,TRUE,2025-12-24T07:11:55.241
7019,Laptop Model 847,SKU-107019,Laptops,Samsung,2364,36,414,Laptop Model 847 by Samsung,2.3,TRUE,2024-03-26T07:11:55.241
7020,Camera Model 985,SKU-107020,Cameras,Samsung,1179,35,619,Camera Model 985 by Samsung,2.1,TRUE,2024-06-23T07:11:55.241
7021,Keyboard Model 932,SKU-107021,Computer Accessories,Xiaomi,203,15,324,Keyboard Model 932 by Xiaomi,2.8,TRUE,2025-02-20T07:11:55.241
7022,Mouse Model 495,SKU-107022,Computer Accessories,Acer,198,29,722,Mouse Model 495 by Acer,3.5,TRUE,2025-01-08T07:11:55.241
7023,Tablet Model 267,SKU-107023,Tablets,Dell,334,18,112,Tablet Model 267 by Dell,2.4,TRUE,2025-05-17T07:11:55.241
7024,Mouse Model 264,SKU-107024,Computer Accessories,Acer,303,34,68,Mouse Model 264 by Acer,1.3,TRUE,2024-07-05T07:11:55.241
7025,Smartphone Model 704,SKU-107025,Mobile Phones,Xiaomi,455,18,399,Smartphone Model 704 by Xiaomi,1.2,TRUE,2024-08-31T07:11:55.241
7026,Keyboard Model 890,SKU-107026,Computer Accessories,Asus,62,44,49,Keyboard Model 890 by Asus,1.9,TRUE,2025-03-01T07:11:55.241
7027,Monitor Model 346,SKU-107027,Computer Accessories,Acer,201,40,591,Monitor Model 346 by Acer,2.2,TRUE,2023-11-10T07:11:55.241
